,ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,weekly,weekly_lower,weekly_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
1830,2019-01-07,28755030.375996195,27507871.089085035,30284839.745338008,28755030.375996195,28755030.375996195,116571.6504329002,116571.6504329002,116571.6504329002,641098.2329842192,641098.2329842192,641098.2329842192,-524526.5825513189,-524526.5825513189,-524526.5825513189,0.0,0.0,0.0,28871602.026429094
1831,2019-01-08,28769700.894552253,27406543.07045872,30441053.40278635,28769700.894552253,28769700.894552253,156253.26766977544,156253.26766977544,156253.26766977544,647695.6421767214,647695.6421767214,647695.6421767214,-491442.3745069459,-491442.3745069459,-491442.3745069459,0.0,0.0,0.0,28925954.162222028
1832,2019-01-09,28784371.413108315,27489917.907842707,30446428.92759114,28784371.413108315,28784371.413108315,179826.0349756953,179826.0349756953,179826.0349756953,638617.2151337292,638617.2151337292,638617.2151337292,-458791.1801580339,-458791.1801580339,-458791.1801580339,0.0,0.0,0.0,28964197.44808401
1833,2019-01-10,28799041.93166438,27566203.957740825,30467036.012690045,28799041.93166438,28799041.93166438,221088.49904545664,221088.49904545664,221088.49904545664,648037.5147041294,648037.5147041294,648037.5147041294,-426949.0156586728,-426949.0156586728,-426949.0156586728,0.0,0.0,0.0,29020130.43070984
1834,2019-01-11,28813712.45022044,27622301.315015044,30563687.770585787,28813712.45022044,28813712.45022044,249140.98410589035,249140.98410589035,249140.98410589035,645406.8827414385,645406.8827414385,645406.8827414385,-396265.8986355481,-396265.8986355481,-396265.8986355481,0.0,0.0,0.0,29062853.43432633
1835,2019-01-14,28857724.005888622,27638059.85532006,30641280.201417398,28857724.005888622,28857724.005888622,326984.43736594694,326984.43736594694,326984.43736594694,641098.232987409,641098.232987409,641098.232987409,-314113.79562146205,-314113.79562146205,-314113.79562146205,0.0,0.0,0.0,29184708.443254568
1836,2019-01-15,28872394.52444468,27890599.992659595,30697135.236333456,28872394.52444468,28872394.52444468,356919.0172025119,356919.0172025119,356919.0172025119,647695.6421781814,647695.6421781814,647695.6421781814,-290776.62497566955,-290776.62497566955,-290776.62497566955,0.0,0.0,0.0,29229313.541647192
1837,2019-01-16,28887065.043000747,27932280.11018025,30780759.047901478,28887065.043000747,28887065.043000747,368915.50418860035,368915.50418860035,368915.50418860035,638617.2151337303,638617.2151337303,638617.2151337303,-269701.7109451299,-269701.7109451299,-269701.7109451299,0.0,0.0,0.0,29255980.547189347
1838,2019-01-17,28901735.561556805,27674391.432847794,30767835.812375344,28901735.561556805,28901735.561556805,397093.5628991406,397093.5628991406,397093.5628991406,648037.5147047692,648037.5147047692,648037.5147047692,-250943.95180562872,-250943.95180562872,-250943.95180562872,0.0,0.0,0.0,29298829.124455944
1839,2019-01-18,28916406.080112867,27815744.907327972,30800582.786117196,28916406.080112867,28916406.080112867,410909.72034885525,410909.72034885525,410909.72034885525,645406.8827414695,645406.8827414695,645406.8827414695,-234497.16239261426,-234497.16239261426,-234497.16239261426,0.0,0.0,0.0,29327315.80046172
1840,2019-01-21,28960417.635781046,28004609.48561267,30846575.892452277,28960417.635781046,28960417.635781046,443031.29439324274,443031.29439324274,443031.29439324274,641098.2329840424,641098.2329840424,641098.2329840424,-198066.93859079957,-198066.93859079957,-198066.93859079957,0.0,0.0,0.0,29403448.930174287
1841,2019-01-22,28975088.15433711,28046700.772355318,30926105.838297945,28975088.15433711,28975088.15433711,458063.231064992,458063.231064992,458063.231064992,647695.6421775401,647695.6421775401,647695.6421775401,-189632.41111254808,-189632.41111254808,-189632.41111254808,0.0,0.0,0.0,29433151.385402106
1842,2019-01-23,28989758.672893174,28031200.41939732,30843047.304220263,28989758.672893174,28989758.672893174,455982.2559403067,455982.2559403067,455982.2559403067,638617.2151337321,638617.2151337321,638617.2151337321,-182634.9591934254,-182634.9591934254,-182634.9591934254,0.0,0.0,0.0,29445740.92883348
1843,2019-01-24,29004429.191449232,27943905.53529078,31024304.95025048,29004429.191449232,29004429.191449232,471271.0107193721,471271.0107193721,471271.0107193721,648037.5147045221,648037.5147045221,648037.5147045221,-176766.50398515016,-176766.50398515016,-176766.50398515016,0.0,0.0,0.0,29475700.202168606
1844,2019-01-25,29019099.710005295,28049152.7677118,30968913.293911684,29019099.710005295,29019099.710005295,473714.6787622352,473714.6787622352,473714.6787622352,645406.8827382909,645406.8827382909,645406.8827382909,-171692.2039760557,-171692.2039760557,-171692.2039760557,0.0,0.0,0.0,29492814.38876753
1845,2019-01-28,29063111.265673477,28098728.70701405,31008249.62053556,29063111.265673477,29063111.265673477,483411.3554125602,483411.3554125602,483411.3554125602,641098.2329856186,641098.2329856186,641098.2329856186,-157686.87757305845,-157686.87757305845,-157686.87757305845,0.0,0.0,0.0,29546522.62108604
1846,2019-01-29,29077781.78422954,28089325.98406145,30979079.725762114,29077781.78422954,29077781.78422954,495448.9075376031,495448.9075376031,495448.9075376031,647695.6421768987,647695.6421768987,647695.6421768987,-152246.73463929555,-152246.73463929555,-152246.73463929555,0.0,0.0,0.0,29573230.69176714
1847,2019-01-30,29092452.302785598,28125826.575567476,31090393.18767362,29092452.302785598,29092452.302785598,492746.9412376459,492746.9412376459,492746.9412376459,638617.2151337266,638617.2151337266,638617.2151337266,-145870.27389608053,-145870.27389608053,-145870.27389608053,0.0,0.0,0.0,29585199.244023245
1848,2019-01-31,29107122.82134166,28202444.344225917,31010503.497125372,29107122.82134166,29107122.82134166,509766.61251821916,509766.61251821916,509766.61251821916,648037.514704843,648037.514704843,648037.514704843,-138270.90218662386,-138270.90218662386,-138270.90218662386,0.0,0.0,0.0,29616889.433859877
1849,2019-02-01,29121793.33989772,28214003.368146412,31147475.660666306,29121793.33989772,29121793.33989772,516203.1142030254,516203.1142030254,516203.1142030254,645406.8827416496,645406.8827416496,645406.8827416496,-129203.76853862415,-129203.76853862415,-129203.76853862415,0.0,0.0,0.0,29637996.454100743
1850,2019-02-04,29165804.895565905,28184830.4857682,31154803.94415813,29165804.895565905,29165804.895565905,549571.1099252771,549571.1099252771,549571.1099252771,641098.2329855817,641098.2329855817,641098.2329855817,-91527.12306030469,-91527.12306030469,-91527.12306030469,0.0,0.0,0.0,29715376.005491182
1851,2019-02-05,29180475.414121963,28233735.03756515,31208477.639892187,29180475.414121963,29180475.414121963,572476.7080412556,572476.7080412556,572476.7080412556,647695.6421762573,647695.6421762573,647695.6421762573,-75218.93413500169,-75218.93413500169,-75218.93413500169,0.0,0.0,0.0,29752952.122163218
1852,2019-02-06,29195145.932678025,28293848.071858734,31221695.366227563,29195145.932678025,29195145.932678025,581548.4148670498,581548.4148670498,581548.4148670498,638617.2151337208,638617.2151337208,638617.2151337208,-57068.80026667105,-57068.80026667105,-57068.80026667105,0.0,0.0,0.0,29776694.347545076
1853,2019-02-07,29209816.451234084,28421997.15370592,31349011.892472863,29209816.451234084,29209816.451234084,610841.6957830505,610841.6957830505,610841.6957830505,648037.5147045959,648037.5147045959,648037.5147045959,-37195.818921545375,-37195.818921545375,-37195.818921545375,0.0,0.0,0.0,29820658.147017132
1854,2019-02-08,29224486.969790146,28397518.79612623,31337823.773691703,29224486.969790146,29224486.969790146,629623.0338285713,629623.0338285713,629623.0338285713,645406.8827400758,645406.8827400758,645406.8827400758,-15783.848911504543,-15783.848911504543,-15783.848911504543,0.0,0.0,0.0,29854110.003618717
1855,2019-02-11,29268498.525458332,28485021.22550942,31468535.897612,29268498.525458332,29268498.525458332,696058.1134548496,696058.1134548496,696058.1134548496,641098.2329854418,641098.2329854418,641098.2329854418,54959.88046940771,54959.88046940771,54959.88046940771,0.0,0.0,0.0,29964556.63891318
1856,2019-02-12,29283169.04401439,28524399.986688524,31477170.784146987,29283169.04401439,29283169.04401439,727244.4041563194,727244.4041563194,727244.4041563194,647695.6421777176,647695.6421777176,647695.6421777176,79548.76197860176,79548.76197860176,79548.76197860176,0.0,0.0,0.0,30010413.44817071
1857,2019-02-13,29297839.562570453,28474755.518614803,31467428.088199105,29297839.562570453,29297839.562570453,742579.4395636977,742579.4395636977,742579.4395636977,638617.2151337294,638617.2151337294,638617.2151337294,103962.22442996832,103962.22442996832,103962.22442996832,0.0,0.0,0.0,30040419.00213415
1858,2019-02-14,29312510.08112651,28570850.812528275,31556908.365240626,29312510.08112651,29312510.08112651,775791.2647248262,775791.2647248262,775791.2647248262,648037.5147052358,648037.5147052358,648037.5147052358,127753.75001959044,127753.75001959044,127753.75001959044,0.0,0.0,0.0,30088301.345851336
1859,2019-02-15,29327180.59968257,28612366.793263867,31651532.269218575,29327180.59968257,29327180.59968257,795872.7080782306,795872.7080782306,795872.7080782306,645406.8827385021,645406.8827385021,645406.8827385021,150465.82533972844,150465.82533972844,150465.82533972844,0.0,0.0,0.0,30123053.3077608
1860,2019-02-18,29371192.155350756,28732594.180668626,31807625.838119112,29371192.155350756,29371192.155350756,848723.5016350622,848723.5016350622,848723.5016350622,641098.2329854051,641098.2329854051,641098.2329854051,207625.2686496571,207625.2686496571,207625.2686496571,0.0,0.0,0.0,30219915.65698582
1861,2019-02-19,29385862.673906818,28736799.809092037,31699509.71788534,29385862.673906818,29385862.673906818,869319.9051332234,869319.9051332234,869319.9051332234,647695.6421761774,647695.6421761774,647695.6421761774,221624.26295704613,221624.26295704613,221624.26295704613,0.0,0.0,0.0,30255182.579040043
1862,2019-02-20,29400533.192462876,28829444.024921585,31801940.3781219,29400533.192462876,29400533.192462876,871106.2058274698,871106.2058274698,871106.2058274698,638617.2151337245,638617.2151337245,638617.2151337245,232488.99069374532,232488.99069374532,232488.99069374532,0.0,0.0,0.0,30271639.398290347
1863,2019-02-21,29415203.71101894,28868786.094565284,31753044.05378581,29415203.71101894,29415203.71101894,887967.5805885713,887967.5805885713,887967.5805885713,648037.5147058757,648037.5147058757,648037.5147058757,239930.06588269566,239930.06588269566,239930.06588269566,0.0,0.0,0.0,30303171.29160751
1864,2019-02-22,29429874.229575004,28920438.127087723,31853738.31190992,29429874.229575004,29429874.229575004,889126.6690079442,889126.6690079442,889126.6690079442,645406.882740256,645406.882740256,645406.882740256,243719.78626768815,243719.78626768815,243719.78626768815,0.0,0.0,0.0,30319000.89858295
1865,2019-02-25,29473885.785243183,28929323.82682882,31898305.269222565,29473885.785243183,29473885.785243183,873052.7938180732,873052.7938180732,873052.7938180732,641098.2329869814,641098.2329869814,641098.2329869814,231954.5608310919,231954.5608310919,231954.5608310919,0.0,0.0,0.0,30346938.579061255
1866,2019-02-26,29488556.30379924,28841590.545954578,31898189.877791494,29488556.30379924,29488556.30379924,867984.474919573,867984.474919573,867984.474919573,647695.642176435,647695.642176435,647695.642176435,220288.83274313807,220288.83274313807,220288.83274313807,0.0,0.0,0.0,30356540.778718814
1867,2019-02-27,29503226.822355304,28954513.989986476,31797545.032099918,29503226.822355304,29503226.822355304,843544.635688723,843544.635688723,843544.635688723,638617.2151337254,638617.2151337254,638617.2151337254,204927.42055499754,204927.42055499754,204927.42055499754,0.0,0.0,0.0,30346771.458044026
1868,2019-02-28,29517897.34091137,28837491.809592567,31860855.24542718,29517897.34091137,29517897.34091137,834126.5756442314,834126.5756442314,834126.5756442314,648037.5147053095,648037.5147053095,648037.5147053095,186089.06093892184,186089.06093892184,186089.06093892184,0.0,0.0,0.0,30352023.916555602
1869,2019-03-01,29532567.85946743,28848362.84539009,31855454.380745146,29532567.85946743,29532567.85946743,809469.4834070584,809469.4834070584,809469.4834070584,645406.8827402871,645406.8827402871,645406.8827402871,164062.6006667712,164062.6006667712,164062.6006667712,0.0,0.0,0.0,30342037.342874486
1870,2019-03-04,29576579.41513561,28932774.02871747,31800746.423099022,29576579.41513561,29576579.41513561,723755.1860743241,723755.1860743241,723755.1860743241,641098.2329885575,641098.2329885575,641098.2329885575,82656.95308576644,82656.95308576644,82656.95308576644,0.0,0.0,0.0,30300334.601209935
1871,2019-03-05,29591249.93369167,28847542.80594287,31746330.883696876,29591249.93369167,29591249.93369167,699621.0963091268,699621.0963091268,699621.0963091268,647695.6421781983,647695.6421781983,647695.6421781983,51925.45413092867,51925.45413092867,51925.45413092867,0.0,0.0,0.0,30290871.030000795
1872,2019-03-06,29605920.452247735,28823015.639328822,31729562.891736124,29605920.452247735,29605920.452247735,658856.4365434285,658856.4365434285,658856.4365434285,638617.2151337272,638617.2151337272,638617.2151337272,20239.22140970122,20239.22140970122,20239.22140970122,0.0,0.0,0.0,30264776.888791163
1873,2019-03-07,29620590.970803794,28874640.307759374,31744982.7782391,29620590.970803794,29620590.970803794,636170.4978215491,636170.4978215491,636170.4978215491,648037.5147050625,648037.5147050625,648037.5147050625,-11867.016883513288,-11867.016883513288,-11867.016883513288,0.0,0.0,0.0,30256761.468625344
1874,2019-03-08,29635261.489359856,28822171.219626874,31615019.28934446,29635261.489359856,29635261.489359856,601550.7919196121,601550.7919196121,601550.7919196121,645406.8827371084,645406.8827371084,645406.8827371084,-43856.09081749626,-43856.09081749626,-43856.09081749626,0.0,0.0,0.0,30236812.281279467
1875,2019-03-11,29679273.045028035,28779073.278176576,31691256.756622005,29679273.045028035,29679273.045028035,507134.93850683613,507134.93850683613,507134.93850683613,641098.2329868044,641098.2329868044,641098.2329868044,-133963.29447996832,-133963.29447996832,-133963.29447996832,0.0,0.0,0.0,30186407.983534873
1876,2019-03-12,29693943.5635841,28697768.109542385,31612596.324127275,29693943.5635841,29693943.5635841,487217.7436593142,487217.7436593142,487217.7436593142,647695.6421784561,647695.6421784561,647695.6421784561,-160477.89851914183,-160477.89851914183,-160477.89851914183,0.0,0.0,0.0,30181161.307243414
1877,2019-03-13,29708614.082140163,28671386.565677747,31591286.041908648,29708614.082140163,29708614.082140163,454057.47877710493,454057.47877710493,454057.47877710493,638617.215133729,638617.215133729,638617.215133729,-184559.73635662414,-184559.73635662414,-184559.73635662414,0.0,0.0,0.0,30162671.560917266
1878,2019-03-14,29723284.60069622,28706930.061419178,31639031.02679412,29723284.60069622,29723284.60069622,442146.5277483725,442146.5277483725,442146.5277483725,648037.5147048153,648037.5147048153,648037.5147048153,-205890.98695644276,-205890.98695644276,-205890.98695644276,0.0,0.0,0.0,30165431.128444593
1879,2019-03-15,29737955.119252283,28634118.32083356,31674243.165888455,29737955.119252283,29737955.119252283,421186.36751772196,421186.36751772196,421186.36751772196,645406.882743795,645406.882743795,645406.882743795,-224220.5152260731,-224220.5152260731,-224220.5152260731,0.0,0.0,0.0,30159141.486770004
1880,2019-03-18,29781966.674920473,28692397.7398355,31612682.854477223,29781966.674920473,29781966.674920473,381323.52272844204,381323.52272844204,381323.52272844204,641098.2329867677,641098.2329867677,641098.2329867677,-259774.71025832556,-259774.71025832556,-259774.71025832556,0.0,0.0,0.0,30163290.197648916
1881,2019-03-19,29796637.19347653,28691291.694656122,31514088.49455676,29796637.19347653,29796637.19347653,382647.86174495885,382647.86174495885,382647.86174495885,647695.6421769158,647695.6421769158,647695.6421769158,-265047.7804319569,-265047.7804319569,-265047.7804319569,0.0,0.0,0.0,30179285.05522149
